,Tweets,Subjectivity,Polarity,country,region
54, Lack of respite to our Peoples promoted by Baiden satanic globalists government,0.0,0.0,ZAF,ex-British Colony
55, n nala  This is what we trying to change. We all need to help government improve our lives. We not gonna achieve anything if we talk ourselves down.,0.2888888888888889,-0.15555555555555559,ZAF,ex-British Colony
56,"         DA What is the point of having a DA local government if they are so scared of national govt that they do nothing?
It’s just so easy to be a party of blame but no action especially for the benefit of the poor on the periphery of the rich white city.",0.46904761904761905,0.05119047619047619,ZAF,ex-British Colony
57,bafe  cabonena So you punish innocent people now for history. While you had 30 years to make things right. Stop blaming whites for your downfall. Right our wrong. I did nothing to no one. Get over it really. 7% whites vs 80% + blacks. Overpopulation causing poverty by lawless government,0.5742857142857143,0.15428571428571428,ZAF,ex-British Colony
58, We're blacks but our government exclude lot of us!,0.0,0.0,ZAF,ex-British Colony
59,THESE WHITE FUCKERS ARE SPOILT BY OUR  BACKBONLESS GOVERNMENT https//t.co/5CWEOUlR3D,0.0,0.0,ZAF,ex-British Colony
60," matshela SA  DA  Which government entities in particular do Afriforum or the DA own? Which contracts in particular with which they ""steal"" are they parties to?",0.5555555555555555,0.31111111111111106,ZAF,ex-British Colony
61,Let's not forget that our government used to publish this statistic until it became obvious the vaccine wasn't preventing serious illness. discontinued https//t.co/8KvXv54znm,0.5833333333333333,-0.16666666666666666,ZAF,ex-British Colony
62, This is foolish. We have a black government. An entire executive and legislature made up of well-paid mostly black South Africans. We don’t need another NPO bleating from the sidelines in accordance with its funder’s interests. We need our govt to act for us. ,0.49722222222222223,-0.1111111111111111,ZAF,ex-British Colony
63,This is who South Africa (ANC) is playing geopolitical games on the side of and taking it's ideology and lead from. Now ask yourself why are you even surprised by how asinine and discombobulated (fucked up) our own Government is?😂😂😂😂👇👇👇 https//t.co/wAPFfK0o6K,0.8666666666666667,0.033333333333333326,ZAF,ex-British Colony
64,This buffles me and we the people will one day deal with this! It's Africa yet settlers want their own thing in our African soil and we make it okay!! Our government shall fall come next election https//t.co/arkcGgMkiE,0.375,0.3453125,ZAF,ex-British Colony
65," carl  This  have no loyalty just pure greed. Even Cyril is non-the-better - Instead of Promoting  , who didn't want to do business in an Apartheid government, Cyril opted to buy Coke bottling license, after our ""supposed"" liberation-Take heed white   members.",0.25,0.10714285714285714,ZAF,ex-British Colony
66," The west thinks there is a major climate issue here when the people can’t eat so they send petty cash 

https//t.co/fp9WI0YiiJ

It’s the least of our problems",0.45,-0.11875,ZAF,ex-British Colony
67,"If our politicians, policy makers and people in government actually used the public transport they provide they would understand what needs to be done. https//t.co/efkYQWrmJx",0.08333333333333334,0.0,ZAF,ex-British Colony
68," It sound like the profet Julius m,has school you,30 years later and we still blame whites for the fuckups of our Black government 😒 
Chris Hani has predicted this centuries ago ""take that to the Bank""",0.2777777777777778,0.07777777777777779,ZAF,ex-British Colony
69," We even had loadshedding on Christmas day.  I had to dump my entire desert after spending so much time preparing it.  The  government must have been having a fabulous time, laughing at us, and that at our expense!  I am beyond furious. 😡😡",0.6083333333333333,0.2333333333333333,ZAF,ex-British Colony
70, Our government is such a massive embarrassment. They could not have dragged us any lower in the eyes of the world if they tried. But they are too blinded by their stupid cold war era ideology to even realise what an utter shitshow they run here. They think they’re just groovy.,0.9,-0.27999999999999997,ZAF,ex-British Colony
71," South Africans we don't have time, yet we bahave like we do our Mothers, Fathers, grandparents believed they had time but failed atleast they fought apartheid. Eskom and ANC government is playing us telling us of timeliness, there no time Lets fight for our kids.",0.3,-0.5,ZAF,ex-British Colony
72,"            May you be abundantly blessed for everything you have done for this country, and may you all continue to prosper and grow. You have been here each and every time our government has failed the people of SA. You are appreciated. Keep up the good work and stay safe. God bless. 💜",0.49000000000000005,0.3,ZAF,ex-British Colony
73,"Guys Tell Specially those ones who says Government must not be blamed for this deadly trucks on our Roads 

What would happen if we can buy guns at the counter without training 🤷‍♂️

What would happen if we can buy strong medication without Prescriptions what would happen 😂 https//t.co/GhyNrvDFfP",0.5682539682539682,0.1968253968253968,ZAF,ex-British Colony
74, Government job is to make sure they are fully compliant to drive on our roads government must take responsibility,0.8888888888888888,0.5,ZAF,ex-British Colony
75,"That “we need white people in government because they are well educated and highly disciplined” is the bullest shit I’ve heard.

Look around my friend we wouldn’t be here is it wasn’t for white people’s greed, corruption, selfishness and evilness. They came our land and started.. https//t.co/YQCiGeymPe",0.33499999999999996,-0.010000000000000002,ZAF,ex-British Colony
76,"I read most of the comments here people saying Government ingenaphi 🤷‍♂️😂

1 Government is responsible for our Roads 

2 if Government implement things like E Tolls why they not must not take responsibility 🤷‍♂️

3 Government destroyed Railway 

4 cheap Labour at Play here",0.5833333333333334,0.3666666666666667,ZAF,ex-British Colony
77," We have a big problem on our hands, Africa is losing its youth to drugs and crimes and poverty is the main reason for all this. We need our government and every individual to help in improving the lives of African children.💔💔💔",0.20833333333333334,0.041666666666666664,ZAF,ex-British Colony
78,bhatt What do you think what happened if some another religion leaders do same in india? Do government and majority of our religion will allow it?,0.125,0.0,ZAF,ex-British Colony
79," You clearly don't know government processes, policies &amp; regulations, but actually you should. For a clever man have no idea of org. design because if you did you'd never advise this. But then again, our political heads have not respect for gov constitution. Why would they?",0.3541666666666667,0.06666666666666667,ZAF,ex-British Colony
80,ZA We are in an abusive relationship with our government.,0.0,0.0,ZAF,ex-British Colony
81,  Vik As Africans we need to callout the killings that has been perpetuate by the the United State of America to our fellow black brothers and sisters in country .... imagine if South African government was doing the same thing to white people in South Africa killing them no reason 🤔,0.13958333333333334,-0.041666666666666664,ZAF,ex-British Colony
82,Gift Of The Givers were on scene and delivering supplies within a couple of hours. Where is our president? Where are our supplies from government? BoksburgExplosion,0.0,0.0,ZAF,ex-British Colony
83,Jip outsourcing the entire SouthAfrican government to the DA is the only solution for SouthAfrica. https//t.co/mcv80bdkZQ,0.8125,0.0,ZAF,ex-British Colony
